"SID","freq","hourBlock","day","beepvar","A_rude","E_quiet","C_lazy","N_relaxed","N_depressed","E_outgoing","A_kind","C_reliable","N_worried","beepvar3","A_rude_comp","E_quiet_comp","C_lazy_comp","N_relaxed_comp","N_depressed_comp","E_outgoing_comp","A_kind_comp","C_reliable_comp","N_worried_comp","SID2"
10288,53,4,14,56,1,2,1,4,1,2,5,4,1,52,1.17307692307692,3.05660377358491,2.22641509433962,3.69811320754717,1.47169811320755,2.73584905660377,4.23076923076923,3.66037735849057,2.22641509433962,10288
10315,47,4,14,56,1,3,2,3,1,4,5,4,1,47,1.09090909090909,2.85106382978723,1.78723404255319,2.82978723404255,1.51063829787234,3.38297872340426,3.86363636363636,4.06382978723404,2.06382978723404,10315
10260,32,4,14,56,2,3,1,5,1,5,3,3,2,29,1.51612903225806,2.9375,2.25,4.78125,1.03125,3.34375,2.54838709677419,4.1875,1.84375,10260
10289,53,4,14,56,2,3,3,3,2,3,3,4,3,50,2.04,3,2.54716981132075,3.07547169811321,1.64150943396226,2.92452830188679,3.22,4.18867924528302,2.84905660377358,10289
10316,51,4,14,56,2,3,2,5,1,3,4,5,2,49,1.45454545454545,3.58823529411765,2.01960784313725,4,1.50980392156863,2.43137254901961,3.09090909090909,3.84313725490196,1.70588235294118,10316
10314,54,4,14,56,1,3,5,5,2,2,3,3,2,50,1.38775510204082,2.64814814814815,2.2962962962963,3.44444444444444,1.46296296296296,3.16666666666667,3.81632653061224,3.94444444444444,2.33333333333333,10314
10274,57,4,14,56,1,2,2,5,1,2,5,5,1,53,1.225,3.3859649122807,1.66666666666667,3.68421052631579,1.31578947368421,2.47368421052632,4.325,4.54385964912281,2.31578947368421,10274
10270,52,4,14,56,1,2,2,4,1,4,4,4,1,49,1.18,2.75,2.26923076923077,3.73076923076923,1.34615384615385,3.21153846153846,4.02,4.13461538461539,1.57692307692308,10270
10313,50,4,14,56,1.62790697674419,4,5,3,4,1,3.86046511627907,3,4,48,1.62790697674419,3.94,2.58,2.7,2.58,2.46,3.86046511627907,3.42,3.44,10313
10311,53,4,14,56,3,2,3,3,3,3,3,4,3,50,1.125,2.90566037735849,2.24528301886792,2.79245283018868,1.66037735849057,2.45283018867925,2.66666666666667,3.35849056603774,2.43396226415094,10311
10292,20,4,14,56,2,3,5,5,1,3,4,1,2,19,1.94444444444444,3.45,2.3,3.4,1.5,2.75,3.83333333333333,3.8,1.95,10292
10272,50,4,14,56,2,4,5,1,4,3,4,2,4,47,1.95555555555556,3.7,3.44,2.6,2.26,2.42,3.2,2.96,3.04,10272
10273,20,4,14,56,3,2,3,3,1,4,3,3,2,19,2.1,2.95,2.95,3.25,1.85,3.25,3.5,3.2,2.05,10273
10245,56,4,14,56,2,1,3,4,2,3,4,3,2,53,1.7906976744186,3.39285714285714,3.05357142857143,3.19642857142857,1.78571428571429,2.625,3.30232558139535,3.125,2.17857142857143,10245
10236,50,4,14,56,1.30434782608696,5,2,3,1,1,3.34782608695652,5,2,48,1.30434782608696,2.98,2.22,3.64,1.26,2.9,3.34782608695652,4.22,1.98,10236
10241,55,4,14,56,1,3,3,3,3,3,2,3,3,54,1.13461538461538,3.87272727272727,3.41818181818182,2.69090909090909,3.49090909090909,1.89090909090909,2.23076923076923,3.01818181818182,2.76363636363636,10241
10234,46,4,14,56,3,5,3,1,3,2,2,1,4,42,1.85714285714286,4.43478260869565,3.5,2.80434782608696,2.52173913043478,1.8695652173913,2.57142857142857,2.23913043478261,3.02173913043478,10234
10227,47,4,14,56,2,2,2,2,3,3,3,2,2,43,2.59375,2.72340425531915,2.72340425531915,2.93617021276596,2.82978723404255,2.80851063829787,3.03125,2.95744680851064,2.97872340425532,10227
10222,53,4,14,56,1.17142857142857,5,3,5,1,1,2.94285714285714,3,1,49,1.17142857142857,3.75471698113208,2.58490566037736,3.62264150943396,1.13207547169811,2.35849056603774,2.94285714285714,3.33962264150943,1.60377358490566,10222
10217,59,4,14,56,1.03448275862069,3,2,2,1,1,2.24137931034483,5,3,55,1.03507728894174,3.31034482758621,1.74137931034483,2.55172413793103,1.46551724137931,1.67241379310345,2.2627824019025,4.8448275862069,2.62068965517241,10217
10212,51,4,14,56,1.13793103448276,4,1,5,1,1,4.37931034482759,4,1,48,1.13793103448276,3.72549019607843,1.88235294117647,3.72549019607843,1.03921568627451,2.2156862745098,4.37931034482759,4.05882352941176,1.74509803921569,10212
10208,47,4,14,56,1.81081081081081,5,4,5,2,1,3.51351351351351,3,3,43,1.81081081081081,3.70212765957447,2.42553191489362,4.21276595744681,1.21276595744681,2.59574468085106,3.51351351351351,3.59574468085106,1.87234042553191,10208
10198,38,4,14,56,1,5,2,3,1,2,4,5,1,36,1.11764705882353,3.89473684210526,2.71052631578947,3.13157894736842,1.68421052631579,2.23684210526316,3.14705882352941,4.18421052631579,2.31578947368421,10198
10188,46,4,14,56,1,4,4,3,3,2,4,4,3,44,1.51219512195122,3.21739130434783,2.67391304347826,2.93478260869565,2.41304347826087,2.78260869565217,3.34146341463415,3.6304347826087,2.69565217391304,10188
10177,40,4,14,56,2,2,4,4,2,5,3.5,1,2,39,2.22222222222222,2.525,2.85,2.875,2.35,3.225,3.5,3.025,3.075,10177
10172,50,4,14,56,3,4,3,3,3,3,3,4,4,47,1.92307692307692,3.52,3.28,3.56,1.3,2.32,3.20512820512821,3.5,1.76,10172
10161,37,4,14,56,1.79166666666667,5,5,5,3,1,3.08333333333333,3,4,35,1.79166666666667,3.72972972972973,3.37837837837838,3.67567567567568,1.56756756756757,2.43243243243243,3.08333333333333,3.32432432432432,2.54054054054054,10161
10155,49,4,14,56,1.86486486486486,5,5,5,1,3,3.40540540540541,3,2,45,1.86486486486486,3.57142857142857,3.26530612244898,3.71428571428571,1.75510204081633,2.85714285714286,3.40540540540541,3.30612244897959,2.02040816326531,10155
10130,44,4,14,56,1,4,4,5,1,3,3,4,1,41,1.55555555555556,3.06818181818182,2.36363636363636,3.90909090909091,1.29545454545455,2.56818181818182,3.08333333333333,3.13636363636364,1.47727272727273,10130
10136,50,4,14,56,2,2,4,4,2,3,4,4,2,46,1.71875,3.86,2.7,3.16,2.34,1.9,3.90625,3.8,2.12,10136
10117,40,4,14,56,2,2,4,3,2,4,4,4,2,38,2.1025641025641,2.4,2.2,3.05,1.975,3.825,3.23076923076923,3.7,2.35,10117
10111,54,4,14,56,1,3,4,5,1,4,4,4,1,52,1,3.14814814814815,2.72222222222222,3.85185185185185,1.22222222222222,2.98148148148148,3.75925925925926,3.94444444444444,2.05555555555556,10111
94,45,4,14,56,1.23809523809524,4,2,3,1,1,4.09523809523809,4,3,43,1.23809523809524,3.57777777777778,1.68888888888889,3.4,1.33333333333333,2.48888888888889,4.09523809523809,4.37777777777778,1.93333333333333,94
92,46,4,14,56,2,5,3,2,1,2,2,4,5,43,1.4,3.67391304347826,2.52173913043478,3.5,1.47826086956522,2.34782608695652,3.375,4.15217391304348,2.58695652173913,92
97,48,4,14,56,1,1,1,5,1,5,5,5,1,44,1.31034482758621,3.22916666666667,1.8125,4.35416666666667,1.75,2.77083333333333,4.62068965517241,4.97916666666667,1.60416666666667,97
88,50,4,14,56,1,4,2,3,1,2,4,3,3,50,1.66666666666667,3.58,2.7,3.16,1.9,2.44,3.89583333333333,3.34,3.06,88
87,55,4,14,56,1,1,1,4,1,3,3,5,2,52,1.38,2.98181818181818,1.38181818181818,3.25454545454545,1.03636363636364,2.29090909090909,2.86,3.65454545454545,2.43636363636364,87
89,54,4,14,56,2,3,4,5,2,3,4,3,3,50,1.8,2.94444444444444,2.90740740740741,3.59259259259259,2.5,3.14814814814815,3.54,3.31481481481481,2.7037037037037,89
23,43,4,14,56,1,1,3,4,1,3,4,4,1,40,1.16216216216216,3.37209302325581,1.81395348837209,4.2093023255814,1.13953488372093,3.13953488372093,3.75675675675676,4.09302325581395,1.3953488372093,23
52,38,4,14,56,2,4,2,2,2,2,3,3,3,35,1.72222222222222,2.81578947368421,2.23684210526316,3.55263157894737,1.52631578947368,3,3.36111111111111,3.73684210526316,2.07894736842105,52
26,46,4,14,56,2,4,2,3,2,3,3,3,3,43,1.47619047619048,2.78260869565217,2.30434782608696,3.67391304347826,1.19565217391304,3.17391304347826,3.61904761904762,3.84782608695652,2.39130434782609,26
35,56,4,14,56,2,3,2,4,2,4,4,4,2,53,1.86666666666667,3.57142857142857,2.01785714285714,3.53571428571429,2.08928571428571,2.53571428571429,4.06818181818182,4.05357142857143,2.75,35
19,40,4,14,56,2,2,3,3,2,3,4,3,2,40,1.88235294117647,3,2.8,3.7,2,3.175,3.61764705882353,3.5,2.175,19
17,54,4,14,56,1,2,4,2,3,3,2,3,3,50,1.34090909090909,2.68518518518519,2.62962962962963,3.46296296296296,1.2962962962963,3.44444444444444,3.22727272727273,4.22222222222222,1.51851851851852,17
8,52,4,14,56,1,5,3,3,1,3,2.9,3,2,48,1,4.15384615384615,2.53846153846154,3.48076923076923,1.65384615384615,2.44230769230769,2.9,4,1.98076923076923,8
4,32,4,14,56,1.66666666666667,2,3,4,2,4,3.2962962962963,4,2,31,1.66666666666667,2.375,2.8125,3.6875,1.8125,3.28125,3.2962962962963,3.5,1.9375,4
10547,57,1,15,57,1.54545454545455,4,2,5,1,1,3.81818181818182,3,1,55,1.54545454545455,3.26315789473684,2.3859649122807,3.6140350877193,1.31578947368421,3.12280701754386,3.81818181818182,4.14035087719298,1.92982456140351,10547
10544,17,1,15,57,2,4,4,3,2,1,2,2,2,17,1.93333333333333,3.23529411764706,2.29411764705882,2.76470588235294,2,2.64705882352941,2.86666666666667,3.47058823529412,2.64705882352941,10544
10515,46,1,15,57,1.45161290322581,3,5,5,1,1,2.93548387096774,4,1,43,1.45161290322581,3.8695652173913,3.10869565217391,3.47826086956522,1.06521739130435,2.30434782608696,2.93548387096774,3.82608695652174,1.8695652173913,10515
10530,55,1,15,57,1.72916666666667,5,4,3,1,1,2.91489361702128,2,2,52,1.72916666666667,3.47272727272727,2.41818181818182,3.65454545454545,1.52727272727273,2.81818181818182,2.91489361702128,4.07272727272727,1.89090909090909,10530
10532,13,1,15,57,1,2,2,4,1,4,4,5,1,13,1.25,2.61538461538462,2.61538461538462,3.69230769230769,1.15384615384615,3.38461538461538,3.625,3.61538461538462,1.61538461538462,10532
10512,23,1,15,57,2,2,1,4,1,2,3,3,3,21,1.25,2.95652173913043,2.73913043478261,3.69565217391304,1.8695652173913,2.60869565217391,4,3.34782608695652,2.30434782608696,10512
10485,37,1,15,57,1.61290322580645,4,3,3,1,3,3.66666666666667,4,2,35,1.60184331797235,2.68571428571429,2.57142857142857,3.62857142857143,1.31428571428571,3.54285714285714,3.65714285714286,3.6,1.88571428571429,10485
10517,57,1,15,57,1,2,3,4,1,4,5,5,1,54,1.72727272727273,3.82456140350877,3.45614035087719,3.71929824561404,2.14035087719298,2.45614035087719,4.06818181818182,4.03508771929825,1.52631578947368,10517
10473,30,1,15,57,3,4,1,1,3,1,3,5,3,25,2,4.03846153846154,2.73076923076923,2.61538461538462,2.65384615384615,2.19230769230769,3.15789473684211,3.5,2.23076923076923,10473
10477,33,1,15,57,2,2,3,4,3,3,3,3,4,31,1.73684210526316,3.21875,2.59375,3.4375,1.90625,2.71875,3,2.9375,2.4375,10477
10494,56,1,15,57,1.11764705882353,5,1,5,1,1,4.05882352941176,3,3,52,1.11978609625668,3.65454545454545,1.54545454545455,3.29090909090909,1.41818181818182,2.27272727272727,4.04171122994652,4.01818181818182,2.38181818181818,10494
10510,42,1,15,57,2,3,5,4,3,3,3,4,2,40,1.35135135135135,2.4390243902439,2.19512195121951,3.65853658536585,1.17073170731707,3,3.37837837837838,3.97560975609756,1.95121951219512,10510
10472,59,1,15,57,1,5,3,5,1,1,1,5,1,56,1.04347826086957,3.22033898305085,2.13559322033898,4.42372881355932,1,2.45762711864407,1.47826086956522,4.72881355932203,1.35593220338983,10472
10486,50,1,15,57,1,4,1,4,1,5,4,4,3,49,1.41463414634146,3.26530612244898,2.40816326530612,3.44897959183673,1.48979591836735,2.97959183673469,3.29268292682927,3.69387755102041,2,10486
10492,32,1,15,57,1,1,1,3,1,5,4,4,1,31,1.22222222222222,2.65625,2.03125,3.375,1.09375,3.5625,3.81481481481481,3.71875,1.9375,10492
10452,55,1,15,57,1,5,3,5,1,1,4,3,2,53,1.41666666666667,3.16363636363636,2.18181818181818,4.4,1.14545454545455,3,2.97959183673469,4.6,1.72727272727273,10452
10490,57,1,15,57,1,2,3,3,1,3,3,3,2,54,1.45833333333333,3.29824561403509,2.70175438596491,3.14035087719298,1.15789473684211,2.08771929824561,3.33333333333333,3.10526315789474,1.45614035087719,10490
10493,47,1,15,57,2,4,3,3,3,2,4,5,3,46,1.5,3.25531914893617,2.72340425531915,3.72340425531915,1.34042553191489,2.95744680851064,3.6304347826087,4.53191489361702,1.87234042553191,10493
10449,47,1,15,57,1,2,3,5,2,4,4,4,2,45,1.20512820512821,2.25531914893617,1.87234042553191,3.21276595744681,1.36170212765957,3.46808510638298,3.94871794871795,4.38297872340426,2,10449
10448,52,1,15,57,1,3,3,3,1,3,4,5,3,49,1.02311111111111,3.08,2.16,2.98,1.32,2.8,3.83511111111111,4.24,2.36,10448
10445,40,1,15,57,1,5,1,3,1,1,5,5,2,38,1.13888888888889,4.075,2.425,2.5,2.35,2.725,4.72222222222222,4.775,3.525,10445
10438,57,1,15,57,1,4,1,5,1,4,5,5,2,54,1.11764705882353,3.01754385964912,2.10526315789474,4.21052631578947,1.71929824561404,3.3859649122807,4.11764705882353,4.31578947368421,1.7719298245614,10438
10397,55,1,15,57,2,3,2,3,2,3,4,4,2,53,1.58333333333333,3.45454545454545,2.10909090909091,3.18181818181818,1.89090909090909,2.30909090909091,3.85416666666667,4.29090909090909,2.56363636363636,10397
10432,59,1,15,57,1,3,3,5,1,4,4,5,1,56,1.14893617021277,3.25423728813559,2.3728813559322,3.67796610169492,1.06779661016949,2.77966101694915,3.91489361702128,4.71186440677966,1.64406779661017,10432
10431,10,1,15,57,2,2,3,2,3,2,4,4,2,10,1.42857142857143,3.7,3.1,3.4,1.6,2.9,4.14285714285714,3.8,1.6,10431
10372,52,1,15,57,1,5,2,4,1,1,2,3,2,51,1.7027027027027,3.76923076923077,3,3.03846153846154,2.25,2.07692307692308,2.51351351351351,3.19230769230769,3.09615384615385,10372
10277,56,1,15,57,1,2,2,5,1,4,5,5,1,55,1,3.07142857142857,1.60714285714286,3.82142857142857,1.07142857142857,2.75,4.78846153846154,4.80357142857143,1.41071428571429,10277
10366,55,1,15,57,1,3,1,4,1,4,5,5,1,52,1,3.03636363636364,2.29090909090909,3.98181818181818,1.18181818181818,3.90909090909091,4.81481481481481,4.87272727272727,2.36363636363636,10366
10426,29,1,15,57,1,5,4,3,4,3,3,2,3,28,1.15,4.06896551724138,2.6551724137931,3.72413793103448,1.82758620689655,2.31034482758621,3.85,3.51724137931034,2.06896551724138,10426
10411,44,1,15,57,2,2,1,5,1,4,4,5,1,43,1.5,2.93181818181818,2,3.95454545454545,1.52272727272727,3.15909090909091,3.80952380952381,4.22727272727273,2.02272727272727,10411
10371,25,1,15,57,3,3,3,3,2,3,3,4,2,25,1.625,3.52,2.76,3.24,1.6,2.4,2.79166666666667,3.2,2.36,10371
10415,52,1,15,57,1,5,4,5,1,3,5,3,1,49,1.28260869565217,2.69230769230769,2.42307692307692,3.28846153846154,1.25,2.84615384615385,3.32608695652174,4.07692307692308,1.53846153846154,10415
10412,30,1,15,57,2,3,1,1,1,3,3,3,5,29,1.60714285714286,2.76666666666667,1.23333333333333,2.4,1.2,3.03333333333333,3.39285714285714,3.46666666666667,2.9,10412
10352,43,1,15,57,1,3,1,3,1,3,3,4,2,42,1.33333333333333,2.93023255813953,1.7906976744186,3.69767441860465,1.58139534883721,3.46511627906977,3.30952380952381,4.02325581395349,2.67441860465116,10352
10413,38,1,15,57,1,2,3,5,1,5,5,5,1,37,1.17117117117117,3.13513513513514,2.02702702702703,3.86486486486486,1.08108108108108,3.05405405405405,4.48648648648649,4.02702702702703,2.05405405405405,10413
10414,41,1,15,57,2,4,3,2,3,3,4,5,3,39,1.45945945945946,3.58536585365854,2.8780487804878,3.53658536585366,2.14634146341463,2.68292682926829,3.64864864864865,3.53658536585366,2.39024390243902,10414
10404,30,1,15,57,1,2,1,2,1,4,3,4,2,29,1,3.55172413793103,1.6551724137931,2.89655172413793,1.51724137931034,2.13793103448276,2.72727272727273,3.6551724137931,3.55172413793103,10404
10342,53,1,15,57,1,5,2,3,2,3,5,5,2,51,1.225,4.0377358490566,3,3.71698113207547,1.79245283018868,3.11320754716981,4,4.73584905660377,2.20754716981132,10342
10345,15,1,15,57,1,3,1,3,2,3,3,4,4,15,1.23076923076923,3.26666666666667,2,4.2,1.2,2.8,3.46153846153846,4.53333333333333,1.93333333333333,10345
10379,12,1,15,57,1,1,3,4,1,4,3,4,2,12,1.5,3.08333333333333,2.75,3.5,1.75,3,2.8,3.25,1.91666666666667,10379
10374,15,1,15,57,2,2,2,2,2,3,3,3,4,12,1.91758241758242,3.42857142857143,2.14285714285714,3.28571428571429,1.42857142857143,2.78571428571429,2.89285714285714,3.35714285714286,2.78571428571429,10374
10338,54,1,15,57,1,2,3,4,1,4,3,2,1,51,1.34782608695652,3.12962962962963,3.05555555555556,3.38888888888889,1.77777777777778,2.74074074074074,2.41304347826087,3.85185185185185,2.38888888888889,10338
10390,24,1,15,57,1,1,1,4,1,4,3,3,1,23,1.04545454545455,2.58333333333333,1.5,3.625,1,3.33333333333333,2.59090909090909,3.95833333333333,1.66666666666667,10390
10331,21,1,15,57,1,3,3,3,1,3,3,3,3,21,1.4,3.04761904761905,2.42857142857143,4.09523809523809,1.04761904761905,3.42857142857143,3.5,3.28571428571429,1.71428571428571,10331
10367,52,1,15,57,1.05405405405405,3,3,3,1,3,4.24324324324324,3,3,50,1.05405405405405,4.40384615384615,2.07692307692308,3.07692307692308,1.55769230769231,1.55769230769231,4.24324324324324,3.86538461538462,2.69230769230769,10367
10361,28,1,15,57,1,2,1,5,1,5,5,4,1,25,1.68181818181818,2.40740740740741,2.03703703703704,4.51851851851852,1.18518518518519,3.59259259259259,3.59090909090909,4.14814814814815,1.51851851851852,10361
10327,32,1,15,57,2,3,3,3,1,3,3,4,3,30,1.62068965517241,2.4375,2.09375,3.4375,1.90625,3.21875,3.55172413793103,4.125,1.96875,10327
10378,44,1,15,57,2,3,2,3,1,3,2,3,3,44,1.97368421052632,3.38636363636364,2.72727272727273,2.20454545454545,1.93181818181818,2.22727272727273,2.34210526315789,3.61363636363636,3.70454545454545,10378
10381,21,1,15,57,1,3,1,4,1,3,5,5,1,20,1.4375,4,3,3.47619047619048,1.52380952380952,2.28571428571429,4.3125,4.14285714285714,2.33333333333333,10381
10318,44,1,15,57,1,5,2,2,3,2,3,5,5,43,1.33333333333333,3.59090909090909,2.95454545454545,3.38636363636364,2.43181818181818,2.61363636363636,3.47222222222222,3.86363636363636,3.04545454545455,10318
10365,54,1,15,57,1,4,1,5,1,3,3,5,3,51,1.20408163265306,3.55555555555556,2.12962962962963,3.85185185185185,1.33333333333333,2.57407407407407,3.59183673469388,4.09259259259259,2.55555555555556,10365
10308,53,1,15,57,1,2,2,5,1,4,4,5,3,50,1.06382978723404,2.52830188679245,1.66037735849057,4.41509433962264,1.07547169811321,4.13207547169811,4.61702127659574,4.79245283018868,2.20754716981132,10308
10260,32,1,15,57,2,1,4,5,1,5,4,5,1,30,1.51612903225806,2.9375,2.25,4.78125,1.03125,3.34375,2.54838709677419,4.1875,1.84375,10260
10288,53,1,15,57,1.17307692307692,5,3,5,1,1,4.23076923076923,4,1,53,1.17307692307692,3.05660377358491,2.22641509433962,3.69811320754717,1.47169811320755,2.73584905660377,4.23076923076923,3.66037735849057,2.22641509433962,10288
10267,27,1,15,57,2,3,2,4,1,3,3,3,3,27,1.28,3.2962962962963,1.33333333333333,3.2962962962963,1.03703703703704,2.92592592592593,3.28,4.03703703703704,2.51851851851852,10267
10289,53,1,15,57,2,4,3,3,2,2,3,5,3,51,2.04,3,2.54716981132075,3.07547169811321,1.64150943396226,2.92452830188679,3.22,4.18867924528302,2.84905660377358,10289
10274,57,1,15,57,1.225,5,1,5,1,1,4.325,5,1,54,1.225,3.3859649122807,1.66666666666667,3.68421052631579,1.31578947368421,2.47368421052632,4.325,4.54385964912281,2.31578947368421,10274
10314,54,1,15,57,2,3,3,3,2,2,4,4,2,51,1.38775510204082,2.64814814814815,2.2962962962963,3.44444444444444,1.46296296296296,3.16666666666667,3.81632653061224,3.94444444444444,2.33333333333333,10314
10313,50,1,15,57,2,3,2,3,3,4,4,3,3,49,1.62790697674419,3.94,2.58,2.7,2.58,2.46,3.86046511627907,3.42,3.44,10313
10311,53,1,15,57,2,4,2,2,1,3,2,2,4,51,1.125,2.90566037735849,2.24528301886792,2.79245283018868,1.66037735849057,2.45283018867925,2.66666666666667,3.35849056603774,2.43396226415094,10311
10270,52,1,15,57,2,4,3,4,3,3,4,3,1,50,1.18,2.75,2.26923076923077,3.73076923076923,1.34615384615385,3.21153846153846,4.02,4.13461538461539,1.57692307692308,10270
10266,26,1,15,57,1,2,1,2,1,3,5,5,3,26,1.1304347826087,2.76923076923077,2.57692307692308,3.73076923076923,1.07692307692308,2.73076923076923,3.79166666666667,3.73076923076923,1.65384615384615,10266
10272,50,1,15,57,1,5,5,2,2,1,2,3,3,48,1.95555555555556,3.7,3.44,2.6,2.26,2.42,3.2,2.96,3.04,10272
10245,56,1,15,57,1.7906976744186,5,5,3,3,1,3.30232558139535,3,3,54,1.7906976744186,3.39285714285714,3.05357142857143,3.19642857142857,1.78571428571429,2.625,3.30232558139535,3.125,2.17857142857143,10245
10236,50,1,15,57,1,2,2,4,1,4,3,5,1,49,1.30434782608696,2.98,2.22,3.64,1.26,2.9,3.34782608695652,4.22,1.98,10236
10243,26,1,15,57,2,3,3,3,1,3,3,3,2,25,1.66666666666667,2.61538461538462,2.03846153846154,3.07692307692308,1.34615384615385,3.07692307692308,3.04166666666667,3.15384615384615,2.42307692307692,10243
10241,55,1,15,57,1,3,3,3,3,3,2,3,3,55,1.13461538461538,3.87272727272727,3.41818181818182,2.69090909090909,3.49090909090909,1.89090909090909,2.23076923076923,3.01818181818182,2.76363636363636,10241
10233,11,1,15,57,1,4,3,4,1,3,3,3,2,10,1.1,3.4,2.8,3.9,1.4,3.4,3.7,3.7,2,10233
10234,46,1,15,57,1,5,3,2,4,1,3,3,3,43,1.85714285714286,4.43478260869565,3.5,2.80434782608696,2.52173913043478,1.8695652173913,2.57142857142857,2.23913043478261,3.02173913043478,10234
10227,47,1,15,57,3,3,3,3,3,3,3,2,3,44,2.59375,2.72340425531915,2.72340425531915,2.93617021276596,2.82978723404255,2.80851063829787,3.03125,2.95744680851064,2.97872340425532,10227
10222,53,1,15,57,1.17142857142857,5,2,2,4,1,2.94285714285714,3,2,50,1.17142857142857,3.75471698113208,2.58490566037736,3.62264150943396,1.13207547169811,2.35849056603774,2.94285714285714,3.33962264150943,1.60377358490566,10222
10217,59,1,15,57,1.03448275862069,3,1,2,1,1,2.24137931034483,5,4,56,1.03507728894174,3.31034482758621,1.74137931034483,2.55172413793103,1.46551724137931,1.67241379310345,2.2627824019025,4.8448275862069,2.62068965517241,10217
10210,30,1,15,57,1.45454545454545,5,4,4,1,1,3.5,3,1,29,1.45454545454545,4.1,2.1,4.06666666666667,1.43333333333333,2.03333333333333,3.5,4.03333333333333,1.66666666666667,10210
10212,51,1,15,57,1.13793103448276,4,2,2,1,2,4.37931034482759,4,3,49,1.13793103448276,3.72549019607843,1.88235294117647,3.72549019607843,1.03921568627451,2.2156862745098,4.37931034482759,4.05882352941176,1.74509803921569,10212
